dt,A1,A2,A3
2020-09-07,118.1,181.64,81.05
2020-09-08,118.23,181.29,79.15
2020-09-09,118.22,183.05,80.7
2020-09-10,118.23,182.46,79.51
2020-09-11,118.37,182.45,79.8
2020-09-14,118.38,183.89,80.78
2020-09-15,118.39,183.45,81.32
2020-09-16,118.33,183.97,81.1
2020-09-17,118.36,182.96,80.66
2020-09-18,118.22,183.2,79.9
2020-09-21,118.24,179.52,78.8
2020-09-22,118.33,178.65,79.17
2020-09-23,118.08,174.79,77.7
2020-09-24,118.09,175.44,77.74
2020-09-25,118.13,174.94,78.59
2020-09-28,118.23,176.7,79.84
2020-09-29,118.25,178.19,79.56
2020-09-30,118.06,177.12,79.92
2020-10-01,118.02,178.7,80.52
2020-10-02,117.9,178.54,79.91
2020-10-05,117.52,179.41,81.23
2020-10-06,117.62,177.3,80.36
2020-10-07,117.54,177.22,81.46
2020-10-08,117.69,177.85,82.12
2020-10-09,117.72,181.08,82.82
2020-10-12,117.95,180.56,83.79
2020-10-13,117.98,177.72,83.23
2020-10-14,118.05,178.27,82.83
2020-10-15,117.95,178.92,82.4
2020-10-16,117.89,178.3,82.45
2020-10-19,117.75,178.39,81.64
2020-10-20,117.65,179.25,82.03
2020-10-21,117.51,180.6,81.83
2020-10-22,117.3,178.83,82.09
2020-10-23,117.47,178.64,82.44
2020-10-26,117.63,178.55,81.05
2020-10-27,117.9,179.02,80.78
2020-10-28,117.73,176.13,78.2
2020-10-29,117.52,175.4,78.82
2020-10-30,117.2,176.2,78.14
2020-11-02,117.22,177.91,79
2020-11-03,117.17,178.92,80.45
2020-11-04,117.95,178.82,82.15
2020-11-05,118.06,182.93,83.82
2020-11-06,117.8,183.19,83.93
2020-11-09,117.25,175.08,85.15
2020-11-10,117.06,175.66,85.08
2020-11-11,117.13,174.9,85.79
2020-11-12,117.62,175.96,84.86
2020-11-13,117.64,177.16,86
2020-11-16,117.63,177.15,87.06
2020-11-17,117.87,176.5,86.85
2020-11-18,117.95,175.49,86.12
2020-11-19,118.17,175.16,86.56
2020-11-20,118.29,175.69,86.35
2020-11-23,118.26,172.23,86.67
2020-11-24,118.1,169.59,87.96
2020-11-25,118.06,169.51,87.87
2020-11-26,118.06,169.51,87.87
2020-11-27,118.26,167.79,88.41
2020-11-30,118.42,166.67,87.33
2020-12-01,117.84,170.18,88.57
2020-12-02,117.71,171.46,88.75
2020-12-03,117.91,172.81,88.9
2020-12-04,117.59,172.32,89.68
2020-12-07,117.77,174.89,89.47
2020-12-08,117.78,175.5,89.78
2020-12-09,117.61,172.5,89.15
2020-12-10,117.9,172.17,89.39
2020-12-11,118.03,172.49,89.16
2020-12-14,117.96,171.54,88.21
2020-12-15,118.03,173.94,89.33
2020-12-16,117.98,174.9,89.55
2020-12-17,117.85,176.74,90.19
2020-12-18,117.79,176.44,89.78
2020-12-21,117.79,175.88,89.21
2020-12-22,117.96,174.49,89.06
2020-12-23,117.88,175.65,89.48
2020-12-24,117.99,176.35,89.59
2020-12-25,117.99,176.35,89.59
2020-12-28,118.01,175.71,90.18
2020-12-29,118.03,176.35,90.36
2020-12-30,118.1,177.7,90.66
2020-12-31,118.19,178.36,90.72
2021-01-01,118.19,178.36,90.72
2021-01-04,118.04,182.33,90.22
2021-01-05,117.92,182.87,91.15
2021-01-06,117.34,179.9,91.66
2021-01-07,117.22,179.48,92.62
2021-01-08,117.08,173.34,93.44
2021-01-11,116.89,173,92.62
2021-01-12,116.99,174.12,92.95
2021-01-13,117.36,173.37,93.01
2021-01-14,117.13,173.28,93.15
2021-01-15,117.25,171.13,92.17
2021-01-18,117.25,171.13,92.17
2021-01-19,117.41,172.58,93.03
2021-01-20,117.42,175.39,94.19
2021-01-21,117.25,175.28,94.21
2021-01-22,117.25,173.9,93.77
2021-01-25,117.55,174.05,94.08
2021-01-26,117.51,173.62,93.79
2021-01-27,117.52,172.52,91.48
2021-01-28,117.44,172.68,92.25
2021-01-29,117.31,172.61,90.44
2021-02-01,117.23,174.23,91.98
2021-02-02,117.05,172.11,93.15
2021-02-03,116.91,171.85,93.31
2021-02-04,116.86,168.15,93.95
2021-02-05,116.71,169.81,94.49
2021-02-08,116.83,171.52,95.2
2021-02-09,116.88,172.08,95.39
2021-02-10,116.99,172.71,95.41
2021-02-11,116.85,171.21,95.88
2021-02-12,116.58,170.69,96.34
2021-02-15,116.58,170.69,96.34
2021-02-16,116.03,168.24,96.52
2021-02-17,116.26,166.33,96.33
2021-02-18,116.2,166.32,95.66
2021-02-19,115.84,167.01,95.83
2021-02-22,115.48,169.51,94.84
2021-02-23,115.51,169.12,94.91
2021-02-24,115.47,169,95.45
2021-02-25,114.41,165.82,93.34
2021-02-26,115.34,161.81,92.51
2021-03-01,115.09,161.53,94.64
2021-03-02,115.11,162.41,94.03
2021-03-03,114.69,160.62,93
2021-03-04,114.36,159.04,91.67
2021-03-05,114.28,159.14,92.96
2021-03-08,113.83,157.49,92.14
2021-03-09,114.26,160.84,93.71
2021-03-10,114.45,161.66,94.13
2021-03-11,114.44,161.52,95.35
2021-03-12,113.79,161.49,95.17
2021-03-15,113.91,162.2,95.68
2021-03-16,113.87,162.35,95.67
2021-03-17,113.86,163.51,95.95
2021-03-18,113.42,162.56,94.66
2021-03-19,113.51,163.24,94.73
2021-03-22,113.73,163,95.21
2021-03-23,114.02,161.81,94.13
2021-03-24,114.16,162.37,93.35
2021-03-25,114.1,161.78,93.77
2021-03-26,113.91,162.24,95.33
2021-03-29,113.72,160.31,95.11
2021-03-30,113.81,157.57,94.96
2021-03-31,113.83,159.96,95.15
2021-04-01,114.04,161.98,96.39
2021-04-02,114.04,161.98,96.39
2021-04-05,113.81,161.92,97.46
2021-04-06,114.21,163.22,97.35
2021-04-07,114.03,162.76,97.19
2021-04-08,114.31,164.51,97.79
2021-04-09,114.18,163.27,98.23
2021-04-12,114.15,162.28,97.96
2021-04-13,114.48,163.43,98.42
2021-04-14,114.39,162.72,98.36
2021-04-15,114.84,165.35,99.29
2021-04-16,114.54,166.35,99.68
2021-04-19,114.45,165.89,99.27
2021-04-20,114.63,166.48,98.21
2021-04-21,114.74,168.13,99.08
2021-04-22,114.77,167.04,98.48
2021-04-23,114.75,166.4,99.55
2021-04-26,114.65,166.84,99.76
2021-04-27,114.37,166.42,99.72
2021-04-28,114.43,166.91,99.88
2021-04-29,114.37,166.22,100.12
2021-04-30,114.49,165.66,99.19
2021-05-03,114.39,167.81,99.58
2021-05-04,114.53,166.58,98.64
2021-05-05,114.62,167.27,99
2021-05-06,114.64,170.06,99.71
2021-05-07,114.61,171.59,100.61
2021-05-10,114.43,172.11,99.62
2021-05-11,114.18,172.14,98.8
2021-05-12,113.78,170.43,96.76
2021-05-13,114.04,171.13,97.54
2021-05-14,114.3,172.69,99.08
2021-05-17,114.2,174.7,98.93
2021-05-18,114.06,175.04,98.66
2021-05-19,113.9,175.16,98.2
2021-05-20,114.29,175.96,99.33
2021-05-21,114.34,176.04,99.22
2021-05-24,114.45,176.35,100
2021-05-25,114.73,177.95,100
2021-05-26,114.69,177.64,100.24
2021-05-27,114.55,177.71,100.35
2021-05-28,114.55,178.38,100.65
2021-05-31,114.55,178.38,100.65
2021-06-01,114.33,177.9,100.98
2021-06-02,114.48,178.77,101.09
2021-06-03,114.21,175.27,100.56
2021-06-04,114.68,177.16,101.49
2021-06-07,114.6,177.87,101.52
2021-06-08,114.81,177.32,101.47
2021-06-09,115.04,176.98,101.21
2021-06-10,115.28,177.74,100.99
2021-06-11,115.23,175.74,101.18
2021-06-14,114.94,174.71,101.44
2021-06-15,114.99,174.05,101.24
2021-06-16,114.62,171.11,100.59
2021-06-17,114.98,165.85,100.4
2021-06-18,115.29,164.93,99.07
2021-06-21,114.99,166.95,100.24
2021-06-22,115.11,166.25,100.65
2021-06-23,115.05,166.14,100.46
2021-06-24,115.09,166.04,101.17
2021-06-25,114.86,166.59,101.58
2021-06-28,115.19,166.58,101.55
2021-06-29,115.25,164.83,101.59
2021-06-30,115.33,165.63,101.19
2021-07-01,115.11,166.2,101.61
2021-07-02,115.36,167.29,102.08
2021-07-05,115.36,167.29,102.08
2021-07-06,115.73,168.12,101.65
2021-07-07,115.93,168.76,101.87
2021-07-08,116.06,168.65,100.75
2021-07-09,115.68,169.21,102.08
2021-07-12,115.61,169,102.38
2021-07-13,115.36,169.22,102.03
2021-07-14,115.75,171.04,102.17
2021-07-15,116,171.07,101.74
2021-07-16,115.9,169.41,100.97
2021-07-19,116.51,169.61,99.44
2021-07-20,116.4,169.39,100.54
2021-07-21,116.02,168.76,101.6
2021-07-22,116.29,169.09,101.77
2021-07-23,116.21,168.56,102.41
2021-07-26,116.11,168.16,102.35
2021-07-27,116.38,168.44,101.66
2021-07-28,116.49,169.29,102.13
2021-07-29,116.3,171.17,102.69
2021-07-30,116.46,169.82,102.11
2021-08-02,116.54,169.61,102.16
2021-08-03,116.58,169.49,102.89
2021-08-04,116.57,169.53,102.68
2021-08-05,116.31,168.86,103.12
2021-08-06,115.79,164.64,102.95
2021-08-09,115.58,161.72,103
2021-08-10,115.43,161.77,103.13
2021-08-11,115.54,164,103.45
2021-08-12,115.55,164.04,103.5
2021-08-13,115.97,166.39,103.76
2021-08-16,116.03,167.22,103.62
2021-08-17,115.94,166.97,102.66
2021-08-18,115.95,167.1,101.96
2021-08-19,116.15,166.61,101.42
2021-08-20,116.16,166.7,102.02
2021-08-23,116.16,168.73,103.05
2021-08-24,115.99,168.65,103.52
2021-08-25,115.77,167.48,103.65
2021-08-26,115.78,167.67,102.99
2021-08-27,116.1,170.19,103.98
2021-08-30,116.23,169.35,104.26
2021-08-31,116.06,169.69,104.33
2021-09-01,115.93,169.7,104.76
2021-09-02,116.05,169.25,105.05
2021-09-03,115.85,171.06,105.29
2021-09-06,115.85,171.06,105.29
2021-09-07,115.54,167.71,105.13
2021-09-08,115.73,167.29,104.57
2021-09-09,116.1,168.03,104.29
2021-09-10,115.87,167.18,103.68
2021-09-13,116.02,167.74,104.06
2021-09-14,116.28,168.82,103.44
2021-09-15,116.17,167.83,104.06
2021-09-16,115.97,164.03,103.79
2021-09-17,115.87,163.77,102.76
2021-09-20,116.09,164.94,100.95
2021-09-21,116.14,166.04,101.19
2021-09-22,116.18,165.42,102.12
2021-09-23,115.61,163.51,103.24
2021-09-24,115.41,163.3,102.95
2021-09-27,115.25,163.64,102.84
2021-09-28,114.77,162.05,100.81
2021-09-29,114.85,161.32,100.64
2021-09-30,114.83,164.22,99.92
2021-10-01,115,164.59,100.76
2021-10-04,114.92,165.36,99.52
2021-10-05,114.65,164.59,100.38
2021-10-06,114.7,165.03,100.46
2021-10-07,114.38,164.16,101.56
2021-10-08,114.13,164.23,101.45
2021-10-11,113.95,163.92,100.85
2021-10-12,114.37,164.66,100.72
2021-10-13,114.63,167.59,101.48
2021-10-14,114.85,168,102.79
2021-10-15,114.57,165.33,103.63
2021-10-18,114.49,164.92,103.69
2021-10-19,114.16,165.45,104.57
2021-10-20,114.08,166.9,104.88
2021-10-21,113.84,166.75,104.9
2021-10-22,114.06,167.77,104.91
2021-10-25,114.17,168.93,105.27
2021-10-26,114.38,167.68,105.21
2021-10-27,114.76,168.12,104.69
2021-10-28,114.67,168.08,105.6
2021-10-29,114.64,166.65,105.31
2021-11-01,114.39,167.52,105.84
2021-11-02,114.62,167.16,105.9
2021-11-03,114.39,165.77,106.58
2021-11-04,114.77,167.65,106.81
2021-11-05,115.22,169.84,107.02
2021-11-08,115.01,170.45,107.22
2021-11-09,115.33,171.29,106.95
2021-11-10,114.55,173.15,105.98
2021-11-11,114.34,174.12,106.33
2021-11-12,114.32,174.45,107.07
2021-11-15,113.9,174.18,107.01
2021-11-16,113.86,172.92,107.23
2021-11-17,114.13,174.5,106.93
2021-11-18,114.23,173.94,106.96
2021-11-19,114.45,172.61,106.58
2021-11-22,113.9,168.74,105.94
2021-11-23,113.45,167.28,105.91
2021-11-24,113.71,167.12,105.95
2021-11-25,113.71,167.12,105.95
2021-11-26,114.52,166.85,103.37
2021-11-29,114.58,166.62,104.3
2021-11-30,114.77,165.5,102.88
2021-12-01,114.63,166.16,101.74
2021-12-02,114.61,165.24,103.21
2021-12-03,115.07,166.63,102.33
2021-12-06,114.67,166.22,103.36
2021-12-07,114.49,166.81,105.6
2021-12-08,114.19,166.9,105.9
2021-12-09,114.2,165.88,105.06
2021-12-10,114.23,166.58,105.63
2021-12-13,114.63,167,103.57
2021-12-14,114.41,165.44,103.01
2021-12-15,114.32,166.15,104.29
2021-12-16,114.36,168.16,103.79
2021-12-17,114.5,167.8,102.77
2021-12-20,114.33,167.09,101.8
2021-12-21,114.24,167.02,103.46
2021-12-22,114.34,168.59,104.43
2021-12-23,114.2,168.97,105.1
2021-12-24,114.2,168.97,105.1
2021-12-27,114.26,169.37,106.25
2021-12-28,114.21,168.64,106.14
2021-12-29,113.87,168.59,106.15
2021-12-30,114.12,169.8,105.95
2021-12-31,114.08,170.96,105.78
2022-01-03,113.3,168.33,106.34
2022-01-04,113.29,169.57,106.25
2022-01-05,112.94,169.06,104.52
2022-01-06,112.82,166.99,104.3
2022-01-07,112.49,167.75,104.28
2022-01-10,112.39,168.26,103.98
2022-01-11,112.6,170.29,105.22
2022-01-12,112.6,170.74,105.86
2022-01-13,112.8,170.16,104.44
2022-01-14,112.17,169.67,104.47
2022-01-17,112.17,169.67,104.47
2022-01-18,111.49,169.39,102.66
2022-01-19,111.73,172.08,102.04
2022-01-20,111.79,171.65,101.24
2022-01-21,112.23,171.09,99.52
2022-01-24,112.1,172.03,99.36
2022-01-25,111.99,172.58,98.36
2022-01-26,111.36,169.79,97.87
2022-01-27,111.73,167.6,97.37
2022-01-28,111.81,167.1,98.93
2022-01-31,111.8,168.09,100.97
2022-02-01,111.6,168.23,101.75
2022-02-02,111.72,168.84,102.4
2022-02-03,111.27,168.6,100.44
2022-02-04,110.57,168.86,100.89
2022-02-07,110.67,170.11,100.69
2022-02-08,110.33,170.63,101.47
2022-02-09,110.4,171.21,103.07
2022-02-10,109.38,170.56,101.58
2022-02-11,110.1,173.81,99.65
2022-02-14,109.46,174.74,99.28
2022-02-15,109.28,173.08,101.02
2022-02-16,109.41,174.86,101.25
2022-02-17,109.64,177.25,99.29
2022-02-18,109.87,177.12,98.55
2022-02-21,109.87,177.12,98.55
2022-02-22,109.75,177.49,97.41
2022-02-23,109.26,178.29,96.03
2022-02-24,109.46,177.14,96.43
2022-02-25,109.57,176.55,98.57
2022-02-28,110.36,178.38,97.88
2022-03-01,110.82,181.62,96.22
2022-03-02,109.49,179.73,97.6
2022-03-03,109.86,180.8,96.61
2022-03-04,110.3,183.68,95.18
2022-03-07,109.66,186.41,92.22
2022-03-08,109.27,191.51,92.11
2022-03-09,109.04,185.82,94.9
2022-03-10,108.43,186.4,94.15
2022-03-11,108.41,185.09,92.85
2022-03-14,107.36,182.3,92.25
2022-03-15,107.6,178.89,93.69
2022-03-16,107.68,180.01,96.86
2022-03-17,107.86,180.89,97.85
2022-03-18,108.1,179.3,98.93
2022-03-21,107.04,180.67,98.58
2022-03-22,106.75,179.36,99.77
2022-03-23,107.19,181.81,98.65
2022-03-24,106.95,183.13,99.79
2022-03-25,106.1,182.38,99.98
2022-03-28,106.36,179.06,100.37
2022-03-29,106.86,179.14,101.98
2022-03-30,107.15,180.58,101.41
2022-03-31,107.1,180.65,99.78
2022-04-01,106.75,179.5,100.43
2022-04-04,106.84,180.37,101.4
2022-04-05,105.76,179.24,99.95
2022-04-06,105.49,179.66,98.8
2022-04-07,105.26,180.34,99.01
2022-04-08,104.73,181.47,98.92
2022-04-11,104.28,182.37,97.51
2022-04-12,104.61,183.77,96.97
2022-04-13,104.82,184.65,98.14
2022-04-14,103.97,184.04,97.11
2022-04-15,103.97,184.04,97.11
2022-04-18,103.65,184.61,96.95
2022-04-19,103.02,181.82,97.98
2022-04-20,103.61,182.71,98.07
2022-04-21,103.04,182.06,96.55
2022-04-22,102.94,180.29,94.38
2022-04-25,103.63,177.05,94.53
2022-04-26,103.95,177.32,91.92
2022-04-27,103.53,175.98,92.27
2022-04-28,103.49,176.93,94.2
2022-04-29,102.87,176.91,91.73
2022-05-02,102.13,173.63,92.03
2022-05-03,102.36,174.09,92.59
2022-05-04,103.02,175.8,94.77
2022-05-05,102,175.13,91.54
2022-05-06,101.57,175.42,90.63
2022-05-09,102.07,172.88,87.76
2022-05-10,102.38,171.42,88.07
2022-05-11,102.76,172.82,86.97
2022-05-12,102.95,170.17,86.85
2022-05-13,102.51,168.79,89.14
2022-05-16,102.74,170.4,88.85
2022-05-17,102.18,169.33,90.65
2022-05-18,102.59,169.42,87.62
2022-05-19,102.85,171.91,87.7
2022-05-20,103.16,172.03,87.95
2022-05-23,102.82,172.83,89.37
2022-05-24,103.61,174.13,88.63
2022-05-25,104.04,173.08,89.24
2022-05-26,103.96,172.76,90.71
2022-05-27,104.13,172.85,92.56
2022-05-30,104.13,172.85,92.56
2022-05-31,103.47,171.14,92.14
2022-06-01,102.86,172.23,91.46
2022-06-02,102.99,174.35,93.3
2022-06-03,102.82,172.58,91.75
2022-06-06,102.19,171.82,92.08
2022-06-07,102.58,172.94,92.78
2022-06-08,102.16,172.78,91.91
2022-06-09,102.05,172.23,88.94
2022-06-10,101.26,174.54,86.63
2022-06-13,99.6,169.93,83.42
2022-06-14,99.01,168.57,83.17
2022-06-15,100.11,170.77,84.44
2022-06-16,100.35,172.69,81.97
2022-06-17,100.34,171.27,81.93
2022-06-20,100.34,171.27,81.93
2022-06-21,99.94,170.63,83.76
2022-06-22,100.79,171.31,83.28
2022-06-23,101.21,170.26,83.76
2022-06-24,101.05,170.09,86.31
2022-06-27,100.6,169.9,86.06
2022-06-28,100.64,169.62,84.79
2022-06-29,101.22,169.49,84.56
2022-06-30,101.68,168.46,83.89
2022-07-01,102.34,168.32,84.48
2022-07-04,102.34,168.32,84.48
2022-07-05,102.53,164.75,84.05
2022-07-06,101.84,162.14,84.17
2022-07-07,101.61,162.23,85.51
2022-07-08,101.23,162.3,85.45
2022-07-11,101.7,161.43,84.24
2022-07-12,101.84,160.83,83.72
2022-07-13,102.21,161.6,83.38
2022-07-14,101.85,159.33,82.81
2022-07-15,102.25,159.01,84.22
2022-07-18,101.92,159.16,83.99
2022-07-19,101.78,159.54,86.12
2022-07-20,101.71,158.04,86.39
2022-07-21,102.56,160.27,87.27
2022-07-22,103.36,160.67,86.53
2022-07-25,102.98,160.23,86.8
2022-07-26,102.96,160.04,85.75
2022-07-27,103.32,161.67,87.85
2022-07-28,104.06,163.64,88.69
2022-07-29,104.07,164.1,89.82
2022-08-01,104.23,165.03,89.53
2022-08-02,103.16,164.05,88.83
2022-08-03,103.62,164.45,89.97
2022-08-04,103.87,167.17,90.11
2022-08-05,102.71,165.29,89.83
2022-08-08,103.18,166.69,89.87
2022-08-09,102.95,167.2,89.44
2022-08-10,103.21,166.78,91.31
2022-08-11,102.66,166.34,91.39
2022-08-12,103.12,167.87,92.65
2022-08-15,103.25,165.71,92.63
2022-08-16,103.1,165.42,92.7
2022-08-17,102.49,164.35,92.03
2022-08-18,102.71,163.92,92
2022-08-19,101.99,162.72,90.77
2022-08-22,101.55,161.64,89.06
2022-08-23,101.51,162.77,89.05
2022-08-24,101.24,163.25,89.28
2022-08-25,101.8,163.75,90.6
2022-08-26,101.61,161.76,87.9
2022-08-29,101.12,161.86,87.36
2022-08-30,101.25,160.51,86.46
2022-08-31,100.71,159.27,85.9
2022-09-01,100.07,157.87,85.69
2022-09-02,100.36,159.26,84.95
2022-09-05,100.36,159.26,84.95
2022-09-06,99.42,158.33,84.48
2022-09-07,100.11,159.94,85.74
2022-09-08,99.79,158.98,86.14
2022-09-09,99.78,159.82,87.73
2022-09-12,99.63,160.63,88.81
2022-09-13,99.07,158.54,85.3
2022-09-14,99.2,157.93,85.64
2022-09-15,98.9,154.98,84.75
2022-09-16,98.83,155.84,83.99
2022-09-19,98.68,155.96,84.54
2022-09-20,98.24,155.07,83.5
2022-09-21,98.55,155.79,82.13
2022-09-22,97.5,155.7,81.52
2022-09-23,97.2,153.01,79.81
2022-09-26,95.95,151.23,78.86
2022-09-27,95.54,151.54,78.6
2022-09-28,97.08,154.69,80.21
2022-09-29,96.57,154.66,78.7
2022-09-30,96.34,154.67,77.83
2022-10-03,96.91,158.43,79.68
2022-10-04,97.17,160.7,82.4
2022-10-05,96.66,159.81,82.03
2022-10-06,96.28,159.63,81.08
2022-10-07,95.77,157.88,79.02
2022-10-10,95.34,155.48,78.39
2022-10-11,95.4,155.16,77.73
2022-10-12,95.48,155.99,77.52
2022-10-13,95.18,154.91,79.27
2022-10-14,94.66,152.98,77.59
2022-10-17,94.86,153.42,79.6
2022-10-18,95.02,153.75,80.35
2022-10-19,94.2,151.69,79.53
2022-10-20,93.63,151.45,79.15
2022-10-21,93.77,154.15,80.83
2022-10-24,93.64,153.65,81.07
2022-10-25,94.56,154,82.5
2022-10-26,94.98,154.98,82.51
2022-10-27,95.46,154.74,82.01
2022-10-28,95.22,153.16,83.32
2022-10-31,94.9,151.91,82.77
2022-11-01,94.86,153.46,82.85
2022-11-02,94.7,152.39,81.15
2022-11-03,94.35,151.81,80.44
2022-11-04,94.34,156.47,82.33
2022-11-07,94.04,155.85,82.85
2022-11-08,94.44,159.45,83.43
2022-11-09,94.55,158.65,81.89
2022-11-10,96.58,163.48,86.28
2022-11-11,96.51,164.56,87.59
2022-11-14,96.24,164.92,86.8
2022-11-15,96.95,165.5,87.64
2022-11-16,97.55,165.12,86.98
2022-11-17,97.14,163.92,86.77
2022-11-18,97,162.79,86.94
2022-11-21,96.94,161.88,86.46
2022-11-22,97.44,162.07,87.54
2022-11-23,98.02,163.08,88.22
2022-11-24,98.02,163.08,88.22
2022-11-25,98.04,163.22,88.29
2022-11-28,97.88,161.93,87.01
2022-11-29,97.53,162.73,87.19
2022-11-30,98.29,164.81,89.67
2022-12-01,98.88,167.84,89.8
2022-12-02,99.29,167.26,89.72
2022-12-05,98.51,164.39,88.19
2022-12-06,98.8,164.84,87.25
2022-12-07,99.68,166.33,87.09
2022-12-08,99.38,166.47,87.76
2022-12-09,98.79,167.06,87.34
2022-12-12,98.81,165.68,88.12
2022-12-13,99.47,168.51,88.25
2022-12-14,99.69,168.1,87.91
2022-12-15,99.61,165.35,85.75
2022-12-16,99.35,166.79,84.92
2022-12-19,98.74,166.32,84.4
2022-12-20,98.07,169.08,84.59
2022-12-21,98.34,168.8,85.7
2022-12-22,98.31,166.76,84.67
2022-12-23,97.97,167.26,85.06
2022-12-26,97.97,167.26,85.06
2022-12-27,97.26,168.67,85.03
2022-12-28,97.09,167.91,83.93
2022-12-29,97.45,168.85,85.39
2022-12-30,96.99,169.64,84.88
2023-01-02,96.99,169.64,84.88
2023-01-03,97.56,171.06,84.9
2023-01-04,98.1,172.67,85.98
2023-01-05,98.02,170.52,85.1
2023-01-06,99.09,173.71,87.07
2023-01-09,99.34,174.1,87.26
2023-01-10,98.96,174.74,87.75
2023-01-11,99.57,174.62,88.67
2023-01-12,100.29,176.64,89.29
2023-01-13,99.92,178.76,89.69
2023-01-16,99.92,178.76,89.69
2023-01-17,99.74,177.59,89.63
2023-01-18,100.73,177.08,88.65
2023-01-19,100.5,179.89,88.3
2023-01-20,100.09,179.29,89.67
2023-01-23,99.84,179.63,90.46
2023-01-24,100.28,180.28,90.34
2023-01-25,100.4,181.11,90.55
2023-01-26,100.23,179.47,91.32
2023-01-27,100.08,179.22,91.37
2023-01-30,99.81,178.76,90.27
2023-01-31,100.22,179.41,91.25
2023-02-01,100.68,181.67,92.18
2023-02-02,100.79,177.9,92.93
2023-02-03,99.82,173.46,91.86
2023-02-06,99.27,173.82,91.1
2023-02-07,99.1,173.98,92.07
2023-02-08,99.24,174.41,91.28
2023-02-09,98.85,173.03,90.88
2023-02-10,98.42,173.36,90.8
2023-02-13,98.72,172.48,91.76
2023-02-14,98.37,172.61,91.81
2023-02-15,98.18,170.89,91.87
2023-02-16,97.77,170.75,90.94
2023-02-17,98,171.26,90.71
2023-02-20,98,171.26,90.71
2023-02-21,97.08,170.62,89.16
2023-02-22,97.34,169.66,88.92
2023-02-23,97.69,169.57,89.35
2023-02-24,97.13,168.35,88.16
2023-02-27,97.32,169.01,88.68
2023-02-28,97.31,169.78,88.22
2023-03-01,96.52,170.76,88.41
2023-03-02,96.32,170.66,88.89
2023-03-03,97.08,172.49,90.23
2023-03-06,96.84,171.62,90.17
2023-03-07,96.71,168.62,88.75
2023-03-08,96.61,168.54,88.94
2023-03-09,96.96,170.2,87.51
2023-03-10,98.09,173.87,86.36
2023-03-13,98.87,177.86,86.14
2023-03-14,98.29,176.83,87.33
2023-03-15,99.27,178.21,86.12
2023-03-16,98.88,178.57,87.52
2023-03-17,99.5,183.77,86.57
2023-03-20,99.1,183.84,87.41
2023-03-21,98.8,180.37,88.57
2023-03-22,99.75,183.44,87.62
2023-03-23,99.99,185.74,87.85
2023-03-24,100.16,183.65,88.06
2023-03-27,99.08,181.95,88.37
2023-03-28,98.93,183.44,88.45
2023-03-29,99.05,182.53,89.53
2023-03-30,99.16,184.18,90.26
2023-03-31,99.64,183.22,91.16
2023-04-03,99.82,184.54,91.69
2023-04-04,100.19,187.98,91.37
2023-04-05,100.53,187.83,90.9
2023-04-06,100.44,186.49,91.26
2023-04-07,100.44,186.49,91.26
2023-04-10,99.75,185.11,91.32
2023-04-11,99.81,186.28,91.5
2023-04-12,99.93,187.19,91.35
2023-04-13,99.89,189.72,92.57
2023-04-14,99.4,186.36,92.3
2023-04-17,98.9,185.53,92.47
2023-04-18,99.04,186.25,92.64
2023-04-19,98.89,185.36,92.45
2023-04-20,99.34,186.09,92.11
2023-04-21,99.17,184.25,92.17
2023-04-24,99.56,184.81,92.21
2023-04-25,100.18,185.75,90.73
2023-04-26,99.81,184.74,90.5
2023-04-27,99.45,184.75,92.05
2023-04-28,99.96,184.8,92.59
2023-05-01,98.69,183.97,92.47
2023-05-02,99.65,187.52,91.43
2023-05-03,100.09,189.11,91.1
2023-05-04,99.97,190.44,90.77
2023-05-05,99.65,187.46,92.31
2023-05-08,99.1,187.69,92.35
2023-05-09,99.01,189.02,91.96
2023-05-10,99.65,188.75,92.19
2023-05-11,99.95,187.13,91.96
2023-05-12,99.39,186.81,91.7
2023-05-15,99.14,187.21,92.33
2023-05-16,98.91,184.87,91.59
2023-05-17,98.76,184.23,92.45
2023-05-18,98.3,181.84,92.91
2023-05-19,98.08,183.64,92.97
2023-05-22,97.99,183.21,93.11
2023-05-23,98.1,183.43,91.94
2023-05-24,97.85,181.95,91.09
2023-05-25,97.49,180.2,91.46
2023-05-26,97.57,180.92,92.66
2023-05-29,97.57,180.92,92.66
2023-05-30,98.22,182.04,92.28
2023-05-31,98.57,182.32,91.62
2023-06-01,98.61,183.76,92.71
2023-06-02,98.09,181.05,94.09
2023-06-05,98.08,182.14,93.84
2023-06-06,98.2,182.34,94.29
2023-06-07,97.68,180.15,92.84
2023-06-08,98.2,182.53,93.51
2023-06-09,97.97,182.04,93.64
2023-06-12,98.14,181.88,94.32
2023-06-13,97.68,180.54,95.05
2023-06-14,97.77,180.64,95.28
2023-06-15,98.45,181.91,96.36
2023-06-16,98.14,181.63,96.08
2023-06-19,98.14,181.63,96.08
2023-06-20,98.32,179.75,95.2
2023-06-21,98.48,179.49,94.87
2023-06-22,97.97,177.71,94.89
2023-06-23,98.26,178.2,93.91
2023-06-26,98.38,178.51,93.75
2023-06-27,98.19,177.69,94.74
2023-06-28,98.48,177.28,94.73
2023-06-29,97.72,177.09,94.89
2023-06-30,97.95,178.27,95.94
2023-07-03,97.58,178.47,96.17
2023-07-04,97.58,178.47,96.17
2023-07-05,97.14,177.84,95.7
